,sgg_nm,road_addr,jibun_addr,lat,lon,install_year,install_type,manage_dept,manage_dept_pn,base_date
6613,수원시,,경기도 수원시 권선구 오목천동  166-8,37.252446,126.966015,2013,전용주,도로관리과,031-228-4309,2020-08-21
6614,수원시,,경기도 수원시 권선구 오목천동  166-8,37.252676,126.965976,2013,전용주,도로관리과,031-228-4309,2020-08-21
6615,수원시,,경기도 수원시 권선구 오목천동  171-12,37.251217,126.966275,2013,전용주,도로관리과,031-228-4309,2020-08-21
6616,수원시,,경기도 수원시 권선구 오목천동  165-9,37.25291,126.965925,2013,전용주,도로관리과,031-228-4309,2020-08-21
6617,수원시,,경기도 수원시 권선구 오목천동  165-1,37.253244,126.965869,2013,전용주,도로관리과,031-228-4309,2020-08-21
6618,수원시,,경기도 수원시 권선구 오목천동  70-32,37.253654,126.965778,2013,전용주,도로관리과,031-228-4309,2020-08-21
6619,수원시,,경기도 수원시 권선구 오목천동  70-9,37.253987,126.965722,2013,전용주,도로관리과,031-228-4309,2020-08-21
6620,수원시,,경기도 수원시 권선구 오목천동  70-9,37.254334,126.965654,2013,전용주,도로관리과,031-228-4309,2020-08-21
6621,수원시,,경기도 수원시 권선구 오목천동  70-6,37.254807,126.965569,2013,전용주,도로관리과,031-228-4309,2020-08-21
6622,수원시,,경기도 수원시 권선구 오목천동  11-13,37.255172,126.965496,2013,전용주,도로관리과,031-228-4309,2020-08-21
6623,수원시,,경기도 수원시 권선구 오목천동  11-13,37.255483,126.965428,2013,벽부주,도로관리과,031-228-4309,2020-08-21
6624,수원시,,경기도 수원시 권선구 오목천동  171-14,37.250978,126.966332,2013,전용주,도로관리과,031-228-4309,2020-08-21
6625,수원시,,경기도 수원시 권선구 오목천동  173-4,37.250744,126.966388,2013,전용주,도로관리과,031-228-4309,2020-08-21
6626,수원시,,경기도 수원시 권선구 오목천동  173-10,37.250487,126.966439,2013,전용주,도로관리과,031-228-4309,2020-08-21
6627,수원시,,경기도 수원시 권선구 오목천동  173-10,37.250144,126.966507,2013,전용주,도로관리과,031-228-4309,2020-08-21
6628,수원시,,경기도 수원시 권선구 오목천동  255-3,37.249901,126.966552,2013,전용주,도로관리과,031-228-4309,2020-08-21
6629,수원시,,경기도 수원시 권선구 오목천동  255-3,37.249599,126.966625,2013,전용주,도로관리과,031-228-4309,2020-08-21
6630,수원시,,경기도 수원시 권선구 오목천동  262-8,37.249261,126.966699,2013,전용주,도로관리과,031-228-4309,2020-08-21
6631,수원시,,경기도 수원시 권선구 오목천동  171-10,37.251951,126.966393,2013,벽부주,도로관리과,031-228-4309,2020-08-21
6632,수원시,,경기도 수원시 권선구 오목천동  70-6,37.254825,126.96584,2013,전용주,도로관리과,031-228-4309,2020-08-21
6633,수원시,,경기도 수원시 권선구 오목천동  70-6,37.255321,126.965744,2013,벽부주,도로관리과,031-228-4309,2020-08-21
6634,수원시,,경기도 수원시 권선구 오목천동  171-10,37.251577,126.966478,2013,전용주,도로관리과,031-228-4309,2020-08-21
6635,수원시,,경기도 수원시 권선구 오목천동  171-10,37.251361,126.966512,2013,전용주,도로관리과,031-228-4309,2020-08-21
6636,수원시,,경기도 수원시 권선구 오목천동  171-10,37.251095,126.966568,2013,전용주,도로관리과,031-228-4309,2020-08-21
6637,수원시,,경기도 수원시 권선구 오목천동  174-4,37.25064,126.966659,2013,전용주,도로관리과,031-228-4309,2020-08-21
6638,수원시,,경기도 수원시 권선구 오목천동  173-4,37.250293,126.966738,2013,전용주,도로관리과,031-228-4309,2020-08-21
6639,수원시,,경기도 수원시 권선구 오목천동  255-5,37.249982,126.966811,2013,전용주,도로관리과,031-228-4309,2020-08-21
6640,수원시,,경기도 수원시 권선구 오목천동  255-5,37.24964,126.966868,2013,전용주,도로관리과,031-228-4309,2020-08-21
6641,수원시,,경기도 수원시 권선구 오목천동  255-5,37.249293,126.966952,2013,전용주,도로관리과,031-228-4309,2020-08-21
6642,수원시,,경기도 수원시 권선구 오목천동  166-8,37.252149,126.966348,2013,벽부주,도로관리과,031-228-4309,2020-08-21
6643,수원시,,경기도 수원시 권선구 오목천동  267-3,37.248969,126.967014,2013,전용주,도로관리과,031-228-4309,2020-08-21
6644,수원시,,경기도 수원시 권선구 오목천동  267-3,37.248667,126.967094,2013,전용주,도로관리과,031-228-4309,2020-08-21
6645,수원시,,경기도 수원시 권선구 오목천동  164-10,37.248194,126.967246,2013,전용주,도로관리과,031-228-4309,2020-08-21
6646,수원시,,경기도 수원시 권선구 오목천동  274-10,37.247946,126.967336,2013,전용주,도로관리과,031-228-4309,2020-08-21
6647,수원시,,경기도 수원시 권선구 오목천동  274-10,37.247635,126.967455,2013,전용주,도로관리과,031-228-4309,2020-08-21
6648,수원시,,경기도 수원시 권선구 오목천동  274-10,37.247311,126.967607,2013,벽부주,도로관리과,031-228-4309,2020-08-21
6649,수원시,,경기도 수원시 권선구 오목천동  284-1,37.246973,126.967793,2013,벽부주,도로관리과,031-228-4309,2020-08-21
6650,수원시,,경기도 수원시 권선구 오목천동  166-9,37.252474,126.966292,2013,전용주,도로관리과,031-228-4309,2020-08-21
6651,수원시,,경기도 수원시 권선구 오목천동  166-10,37.252748,126.966246,2013,전용주,도로관리과,031-228-4309,2020-08-21
6652,수원시,,경기도 수원시 권선구 오목천동  165-9,37.252965,126.966207,2013,전용주,도로관리과,031-228-4309,2020-08-21
6653,수원시,,경기도 수원시 권선구 오목천동  165-8,37.253239,126.966145,2013,전용주,도로관리과,031-228-4309,2020-08-21
6654,수원시,,경기도 수원시 권선구 오목천동  70-32,37.253663,126.966066,2013,전용주,도로관리과,031-228-4309,2020-08-21
6655,수원시,,경기도 수원시 권선구 오목천동  70-10,37.25405,126.966003,2013,전용주,도로관리과,031-228-4309,2020-08-21
6656,수원시,,경기도 수원시 권선구 오목천동  70-10,37.254411,126.965913,2013,전용주,도로관리과,031-228-4309,2020-08-21
6657,수원시,,경기도 수원시 권선구 오목천동  328,37.247333,126.964998,1989,전용주,도로관리과,031-228-4309,2020-08-21
6658,수원시,,경기도 수원시 권선구 오목천동  329-4,37.247513,126.965341,1989,전용주,도로관리과,031-228-4309,2020-08-21
6659,수원시,,경기도 수원시 권선구 오목천동  330-3,37.247855,126.965398,1989,전용주,도로관리과,031-228-4309,2020-08-21
6660,수원시,,경기도 수원시 권선구 오목천동  331-1,37.24813,126.965431,1989,전용주,도로관리과,031-228-4309,2020-08-21
6661,수원시,,경기도 수원시 권선구 오목천동  941,37.248392,126.965482,1989,전용주,도로관리과,031-228-4309,2020-08-21
6662,수원시,,경기도 수원시 권선구 오목천동  334-1,37.248698,126.965516,1989,전용주,도로관리과,031-228-4309,2020-08-21
6663,수원시,,경기도 수원시 권선구 오목천동  317-22,37.247193,126.965415,1989,전용주,도로관리과,031-228-4309,2020-08-21
6664,수원시,,경기도 수원시 권선구 오목천동  317-22,37.247067,126.965742,1989,전용주,도로관리과,031-228-4309,2020-08-21
6665,수원시,,경기도 수원시 권선구 오목천동  328,37.247279,126.964738,1989,전용주,도로관리과,031-228-4309,2020-08-21
6666,수원시,,경기도 수원시 권선구 오목천동  328,37.247125,126.964485,1989,전용주,도로관리과,031-228-4309,2020-08-21
6667,수원시,,경기도 수원시 권선구 오목천동  328,37.247004,126.964293,1989,전용주,도로관리과,031-228-4309,2020-08-21
6668,수원시,,경기도 수원시 권선구 오목천동  327-19,37.246909,126.964029,1989,전용주,도로관리과,031-228-4309,2020-08-21
6669,수원시,,경기도 수원시 권선구 오목천동  327-21,37.246814,126.963764,1989,전용주,도로관리과,031-228-4309,2020-08-21
6670,수원시,,경기도 수원시 권선구 오목천동  327-21,37.246715,126.963533,1989,전용주,도로관리과,031-228-4309,2020-08-21
6671,수원시,,경기도 수원시 권선구 오목천동  327-23,37.246643,126.963285,1989,전용주,도로관리과,031-228-4309,2020-08-21
6672,수원시,,경기도 수원시 권선구 오목천동  323,37.246499,126.963003,1989,전용주,도로관리과,031-228-4309,2020-08-21
6673,수원시,,경기도 수원시 권선구 오목천동  317-23,37.246747,126.965623,1993,전용주,도로관리과,031-228-4309,2020-08-21
6674,수원시,,경기도 수원시 권선구 오목천동  363,37.245309,126.961741,1993,전용주,도로관리과,031-228-4309,2020-08-21
6675,수원시,,경기도 수원시 권선구 오목천동  361-6,37.245101,126.961291,1993,전용주,도로관리과,031-228-4309,2020-08-21
6676,수원시,,경기도 수원시 권선구 오목천동  359,37.244881,126.960834,1993,전용주,도로관리과,031-228-4309,2020-08-21
6677,수원시,,경기도 수원시 권선구 오목천동  358-5,37.244759,126.960507,1993,전용주,도로관리과,031-228-4309,2020-08-21
6678,수원시,,경기도 수원시 권선구 오목천동  293-8,37.24691,126.966215,1993,벽부주,도로관리과,031-228-4309,2020-08-21
6679,수원시,,경기도 수원시 권선구 오목천동  293-17,37.246977,126.966463,1993,전용주,도로관리과,031-228-4309,2020-08-21
6680,수원시,,경기도 수원시 권선구 오목천동  293-18,37.247036,126.966745,1993,전용주,도로관리과,031-228-4309,2020-08-21
6681,수원시,,경기도 수원시 권선구 오목천동  318-8,37.246567,126.965049,1993,전용주,도로관리과,031-228-4309,2020-08-21
6682,수원시,,경기도 수원시 권선구 오목천동  318-9,37.24645,126.964598,1993,전용주,도로관리과,031-228-4309,2020-08-21
6683,수원시,,경기도 수원시 권선구 오목천동  321-20,37.24631,126.964147,1993,전용주,도로관리과,031-228-4309,2020-08-21
6684,수원시,,경기도 수원시 권선구 오목천동  321-2,37.246165,126.96364,1993,전용주,도로관리과,031-228-4309,2020-08-21
6685,수원시,,경기도 수원시 권선구 오목천동  363,37.245931,126.963037,1993,벽부주,도로관리과,031-228-4309,2020-08-21
6686,수원시,,경기도 수원시 권선구 오목천동  363,37.245818,126.962778,1993,전용주,도로관리과,031-228-4309,2020-08-21
6687,수원시,,경기도 수원시 권선구 오목천동  363,37.24566,126.962474,1993,전용주,도로관리과,031-228-4309,2020-08-21
6688,수원시,,경기도 수원시 권선구 오목천동  363,37.245476,126.962079,1993,전용주,도로관리과,031-228-4309,2020-08-21
6689,수원시,,경기도 수원시 권선구 오목천동  112,37.247088,126.960348,2009,전용주,도로관리과,031-228-4309,2020-08-21
6690,수원시,,경기도 수원시 권선구 오목천동  1120,37.246971,126.960642,2009,전용주,도로관리과,031-228-4309,2020-08-21
6691,수원시,,경기도 수원시 권선구 오목천동  350-1,37.246899,126.961194,2009,전용주,도로관리과,031-228-4309,2020-08-21
6692,수원시,,경기도 수원시 권선구 오목천동  350-1,37.246791,126.961724,2009,전용주,도로관리과,031-228-4309,2020-08-21
6693,수원시,,경기도 수원시 권선구 오목천동  350-1,37.246674,126.961915,2009,전용주,도로관리과,031-228-4309,2020-08-21
6694,수원시,,경기도 수원시 권선구 오목천동  349-1,37.246552,126.962208,2009,전용주,도로관리과,031-228-4309,2020-08-21
6695,수원시,,경기도 수원시 권선구 오목천동  364-5,37.246503,126.96262,2009,전용주,도로관리과,031-228-4309,2020-08-21
6696,수원시,,경기도 수원시 권선구 오목천동  356-28,37.24575,126.959543,2016,전용주,도로관리과,031-228-4309,2020-08-21
6697,수원시,,경기도 수원시 권선구 오목천동  923-80,37.245614,126.959493,2016,전용주,도로관리과,031-228-4309,2020-08-21
6698,수원시,,경기도 수원시 권선구 오목천동  350-13,37.245479,126.95978,2016,전용주,도로관리과,031-228-4309,2020-08-21
6699,수원시,,경기도 수원시 권선구 오목천동  350-13,37.245434,126.960073,2016,전용주,도로관리과,031-228-4309,2020-08-21
6700,수원시,,경기도 수원시 권선구 오목천동  354-2,37.245353,126.960225,2016,전용주,도로관리과,031-228-4309,2020-08-21
6701,수원시,,경기도 수원시 권선구 오목천동  354-2,37.245205,126.960237,2016,전용주,도로관리과,031-228-4309,2020-08-21
6702,수원시,,경기도 수원시 권선구 오목천동  354-2,37.245006,126.960209,2016,전용주,도로관리과,031-228-4309,2020-08-21
6703,수원시,,경기도 수원시 권선구 오목천동  358-8,37.24479,126.960276,2016,전용주,도로관리과,031-228-4309,2020-08-21
6704,수원시,,경기도 수원시 권선구 오목천동  405-7,37.243253,126.958012,2004,전용주,도로관리과,031-228-4309,2020-08-21
6705,수원시,,경기도 수원시 권선구 오목천동  395,37.243009,126.956857,2004,전용주,도로관리과,031-228-4309,2020-08-21
6706,수원시,,경기도 수원시 권선구 오목천동  389-3,37.242978,126.956536,2004,전용주,도로관리과,031-228-4309,2020-08-21
6707,수원시,,경기도 수원시 권선구 오목천동  395,37.242973,126.956119,2004,전용주,도로관리과,031-228-4309,2020-08-21
6708,수원시,,경기도 수원시 권선구 오목천동  356-14,37.243731,126.958389,2004,전용주,도로관리과,031-228-4309,2020-08-21
6709,수원시,,경기도 수원시 권선구 오목천동  산 28-2,37.24397,126.958969,2004,전용주,도로관리과,031-228-4309,2020-08-21
6710,수원시,,경기도 수원시 권선구 오목천동  산 27-3,37.244168,126.959398,2004,전용주,도로관리과,031-228-4309,2020-08-21
6711,수원시,,경기도 수원시 권선구 오목천동  산 27-3,37.244317,126.959702,2004,전용주,도로관리과,031-228-4309,2020-08-21
6712,수원시,,경기도 수원시 권선구 오목천동  356-6,37.244452,126.959989,2004,전용주,도로관리과,031-228-4309,2020-08-21
6713,수원시,,경기도 수원시 권선구 오목천동  356-20,37.244574,126.960215,2004,전용주,도로관리과,031-228-4309,2020-08-21
6714,수원시,,경기도 수원시 권선구 오목천동  395-9,37.243321,126.958446,2004,전용주,도로관리과,031-228-4309,2020-08-21
6715,수원시,,경기도 수원시 권선구 오목천동  405-7,37.243524,126.958705,2004,전용주,도로관리과,031-228-4309,2020-08-21
6716,수원시,,경기도 수원시 권선구 오목천동  390-5,37.243794,126.959313,2004,전용주,도로관리과,031-228-4309,2020-08-21
6717,수원시,,경기도 수원시 권선구 오목천동  390-5,37.243975,126.959702,2004,전용주,도로관리과,031-228-4309,2020-08-21
6718,수원시,,경기도 수원시 권선구 오목천동  390-5,37.244119,126.960012,2004,전용주,도로관리과,031-228-4309,2020-08-21
6719,수원시,,경기도 수원시 권선구 오목천동  390-5,37.244371,126.960513,2004,전용주,도로관리과,031-228-4309,2020-08-21
6720,수원시,,경기도 수원시 권선구 오목천동  389-3,37.243136,126.957753,2004,전용주,도로관리과,031-228-4309,2020-08-21
6721,수원시,,경기도 수원시 권선구 오목천동  393-1,37.243077,126.957308,2004,전용주,도로관리과,031-228-4309,2020-08-21
6722,수원시,,경기도 수원시 권선구 오목천동  356-7,37.24457,126.960902,2000,전용주,도로관리과,031-228-4309,2020-08-21
6723,수원시,,경기도 수원시 권선구 오목천동  316-2,37.246098,126.964412,2000,전용주,도로관리과,031-228-4309,2020-08-21
6724,수원시,,경기도 수원시 권선구 오목천동  316-2,37.246184,126.964705,2000,전용주,도로관리과,031-228-4309,2020-08-21
6725,수원시,,경기도 수원시 권선구 오목천동  316-2,37.246287,126.965105,2000,전용주,도로관리과,031-228-4309,2020-08-21
6726,수원시,,경기도 수원시 권선구 오목천동  316-2,37.246405,126.965483,2000,전용주,도로관리과,031-228-4309,2020-08-21
6727,수원시,,경기도 수원시 권선구 오목천동  293-8,37.246527,126.965945,2000,전용주,도로관리과,031-228-4309,2020-08-21
6728,수원시,,경기도 수원시 권선구 오목천동  314-9,37.246657,126.966452,2000,벽부주,도로관리과,031-228-4309,2020-08-21
6729,수원시,,경기도 수원시 권선구 오목천동  358-1,37.244804,126.961403,2000,전용주,도로관리과,031-228-4309,2020-08-21
6730,수원시,,경기도 수원시 권선구 오목천동  358-1,37.245048,126.961894,2000,전용주,도로관리과,031-228-4309,2020-08-21
6731,수원시,,경기도 수원시 권선구 오목천동  365-3,37.2453,126.962418,2000,전용주,도로관리과,031-228-4309,2020-08-21
6732,수원시,,경기도 수원시 권선구 오목천동  365-3,37.245444,126.962727,2000,전용주,도로관리과,031-228-4309,2020-08-21
6733,수원시,,경기도 수원시 권선구 오목천동  365-3,37.245593,126.963043,2000,전용주,도로관리과,031-228-4309,2020-08-21
6734,수원시,,경기도 수원시 권선구 오목천동  365-3,37.245719,126.963285,2000,전용주,도로관리과,031-228-4309,2020-08-21
6735,수원시,,경기도 수원시 권선구 오목천동  320-17,37.245764,126.96342,2000,벽부주,도로관리과,031-228-4309,2020-08-21
6736,수원시,,경기도 수원시 권선구 오목천동  316-2,37.245945,126.963933,2000,벽부주,도로관리과,031-228-4309,2020-08-21
6737,수원시,,경기도 수원시 권선구 오목천동  381,37.244344,126.960964,2001,전용주,도로관리과,031-228-4309,2020-08-21
6738,수원시,,경기도 수원시 권선구 오목천동  379-3,37.2442,126.960998,2001,전용주,도로관리과,031-228-4309,2020-08-21
6739,수원시,,경기도 수원시 권선구 오목천동  381,37.243984,126.96106,2001,전용주,도로관리과,031-228-4309,2020-08-21
6740,수원시,,경기도 수원시 권선구 오목천동  381,37.243808,126.961111,2001,전용주,도로관리과,031-228-4309,2020-08-21
6741,수원시,,경기도 수원시 권선구 오목천동  385-1,37.243552,126.961167,2001,전용주,도로관리과,031-228-4309,2020-08-21
6742,수원시,,경기도 수원시 권선구 오목천동  385-1,37.243385,126.961218,2001,전용주,도로관리과,031-228-4309,2020-08-21
6743,수원시,,경기도 수원시 권선구 오목천동  385-1,37.243169,126.96128,2001,전용주,도로관리과,031-228-4309,2020-08-21
6744,수원시,,경기도 수원시 권선구 오목천동  501,37.244719,126.963697,2011,전용주,도로관리과,031-228-4309,2020-08-21
6745,수원시,,경기도 수원시 권선구 오목천동  962-6,37.244977,126.966222,2011,전용주,도로관리과,031-228-4309,2020-08-21
6746,수원시,,경기도 수원시 권선구 오목천동  962-8,37.245148,126.96661,2011,전용주,도로관리과,031-228-4309,2020-08-21
6747,수원시,,경기도 수원시 권선구 오목천동  962-3,37.244688,126.963962,2011,전용주,도로관리과,031-228-4309,2020-08-21
6748,수원시,,경기도 수원시 권선구 오목천동  962-3,37.244526,126.964458,2011,전용주,도로관리과,031-228-4309,2020-08-21
6749,수원시,,경기도 수원시 권선구 오목천동  962-3,37.244359,126.964729,2011,전용주,도로관리과,031-228-4309,2020-08-21
6750,수원시,,경기도 수원시 권선구 오목천동  962-3,37.244292,126.964892,2011,전용주,도로관리과,031-228-4309,2020-08-21
6751,수원시,,경기도 수원시 권선구 오목천동  962-4,37.24444,126.965168,2011,전용주,도로관리과,031-228-4309,2020-08-21
6752,수원시,,경기도 수원시 권선구 오목천동  962-4,37.244598,126.965427,2011,전용주,도로관리과,031-228-4309,2020-08-21
6753,수원시,,경기도 수원시 권선구 오목천동  962-4,37.244693,126.965641,2011,전용주,도로관리과,031-228-4309,2020-08-21
6754,수원시,,경기도 수원시 권선구 오목천동  962-6,37.24481,126.965884,2011,전용주,도로관리과,031-228-4309,2020-08-21
6755,수원시,,경기도 수원시 권선구 오목천동  962,37.244922,126.964182,2008,전용주,도로관리과,031-228-4309,2020-08-21
6756,수원시,,경기도 수원시 권선구 오목천동  310-1,37.245057,126.964492,2008,전용주,도로관리과,031-228-4309,2020-08-21
6757,수원시,,경기도 수원시 권선구 오목천동  310-1,37.245215,126.964587,2008,전용주,도로관리과,031-228-4309,2020-08-21
6758,수원시,,경기도 수원시 권선구 오목천동  310-1,37.245301,126.964762,2008,전용주,도로관리과,031-228-4309,2020-08-21
6759,수원시,,경기도 수원시 권선구 오목천동  310-1,37.245386,126.964959,2008,전용주,도로관리과,031-228-4309,2020-08-21
6760,수원시,,경기도 수원시 권선구 오목천동  278,37.246933,126.967816,2008,전용주,도로관리과,031-228-4309,2020-08-21
6761,수원시,,경기도 수원시 권선구 오목천동  284-1,37.246847,126.967861,2008,전용주,도로관리과,031-228-4309,2020-08-21
6762,수원시,,경기도 수원시 권선구 오목천동  284-1,37.246752,126.967889,2008,전용주,도로관리과,031-228-4309,2020-08-21
6763,수원시,,경기도 수원시 권선구 오목천동  284-1,37.246473,126.968002,2008,전용주,도로관리과,031-228-4309,2020-08-21
6764,수원시,,경기도 수원시 권선구 오목천동  284-1,37.246248,126.968081,2008,전용주,도로관리과,031-228-4309,2020-08-21
6765,수원시,,경기도 수원시 권선구 오목천동  284-1,37.245851,126.968205,2008,전용주,도로관리과,031-228-4309,2020-08-21
6766,수원시,,경기도 수원시 권선구 오목천동  959,37.245081,126.968262,2006,전용주,도로관리과,031-228-4309,2020-08-21
6767,수원시,,경기도 수원시 권선구 오목천동  959,37.242684,126.96917,2006,전용주,도로관리과,031-228-4309,2020-08-21
6768,수원시,,경기도 수원시 권선구 오목천동  960-3,37.242324,126.969305,2006,전용주,도로관리과,031-228-4309,2020-08-21
6769,수원시,,경기도 수원시 권선구 오목천동  960-3,37.242144,126.969379,2006,벽부주,도로관리과,031-228-4309,2020-08-21
6770,수원시,,경기도 수원시 권선구 오목천동  960-3,37.241946,126.969452,2006,전용주,도로관리과,031-228-4309,2020-08-21
6771,수원시,,경기도 수원시 권선구 오목천동  960-3,37.241711,126.969542,2006,전용주,도로관리과,031-228-4309,2020-08-21
6772,수원시,,경기도 수원시 권선구 오목천동  960-3,37.241459,126.969632,2006,전용주,도로관리과,031-228-4309,2020-08-21
6773,수원시,,경기도 수원시 권선구 오목천동  960-3,37.241265,126.969717,2006,전용주,도로관리과,031-228-4309,2020-08-21
6774,수원시,,경기도 수원시 권선구 오목천동  960-3,37.24104,126.969807,2006,전용주,도로관리과,031-228-4309,2020-08-21
6775,수원시,,경기도 수원시 권선구 오목천동  960-3,37.240774,126.969909,2006,전용주,도로관리과,031-228-4309,2020-08-21
6776,수원시,,경기도 수원시 권선구 오목천동  248-2,37.245396,126.96816,2006,전용주,도로관리과,031-228-4309,2020-08-21
6777,수원시,,경기도 수원시 권선구 오목천동  959,37.244896,126.968329,2006,전용주,도로관리과,031-228-4309,2020-08-21
6778,수원시,,경기도 수원시 권선구 오목천동  248-3,37.245577,126.968081,2006,전용주,도로관리과,031-228-4309,2020-08-21
6779,수원시,,경기도 수원시 권선구 오목천동  954,37.245775,126.967996,2006,전용주,도로관리과,031-228-4309,2020-08-21
6780,수원시,,경기도 수원시 권선구 오목천동  954,37.24605,126.967906,2006,전용주,도로관리과,031-228-4309,2020-08-21
6781,수원시,,경기도 수원시 권선구 오목천동  954,37.246396,126.967765,2006,전용주,도로관리과,031-228-4309,2020-08-21
6782,수원시,,경기도 수원시 권선구 오목천동  954,37.24664,126.967686,2006,전용주,도로관리과,031-228-4309,2020-08-21
6783,수원시,,경기도 수원시 권선구 오목천동  954,37.246878,126.96759,2006,전용주,도로관리과,031-228-4309,2020-08-21
6784,수원시,,경기도 수원시 권선구 오목천동  957,37.245221,126.96803,2006,전용주,도로관리과,031-228-4309,2020-08-21
6785,수원시,,경기도 수원시 권선구 오목천동  957,37.245067,126.967597,2006,전용주,도로관리과,031-228-4309,2020-08-21
6786,수원시,,경기도 수원시 권선구 오목천동  957,37.244905,126.967123,2006,전용주,도로관리과,031-228-4309,2020-08-21
6787,수원시,,경기도 수원시 권선구 오목천동  955,37.245635,126.967856,2006,전용주,도로관리과,031-228-4309,2020-08-21
6788,수원시,,경기도 수원시 권선구 오목천동  959,37.244653,126.968436,2006,전용주,도로관리과,031-228-4309,2020-08-21
6789,수원시,,경기도 수원시 권선구 오목천동  955,37.245459,126.967427,2006,전용주,도로관리과,031-228-4309,2020-08-21
6790,수원시,,경기도 수원시 권선구 오목천동  955,37.245306,126.966994,2006,전용주,도로관리과,031-228-4309,2020-08-21
6791,수원시,,경기도 수원시 권선구 오목천동  961-1,37.241509,126.969458,2006,전용주,도로관리과,031-228-4309,2020-08-21
6792,수원시,,경기도 수원시 권선구 오목천동  961-1,37.241436,126.969165,2006,전용주,도로관리과,031-228-4309,2020-08-21
6793,수원시,,경기도 수원시 권선구 오목천동  961-1,37.241391,126.968928,2006,전용주,도로관리과,031-228-4309,2020-08-21
6794,수원시,,경기도 수원시 권선구 오목천동  961-1,37.241346,126.968629,2006,전용주,도로관리과,031-228-4309,2020-08-21
6795,수원시,,경기도 수원시 권선구 오목천동  961-1,37.241319,126.968353,2006,전용주,도로관리과,031-228-4309,2020-08-21
6796,수원시,,경기도 수원시 권선구 오목천동  960-2,37.241175,126.968342,2006,전용주,도로관리과,031-228-4309,2020-08-21
6797,수원시,,경기도 수원시 권선구 오목천동  960-2,37.241026,126.968393,2006,전용주,도로관리과,031-228-4309,2020-08-21
6798,수원시,,경기도 수원시 권선구 오목천동  542,37.240882,126.968325,2006,전용주,도로관리과,031-228-4309,2020-08-21
6799,수원시,,경기도 수원시 권선구 오목천동  959,37.244338,126.968549,2006,전용주,도로관리과,031-228-4309,2020-08-21
6800,수원시,,경기도 수원시 권선구 오목천동  542,37.240738,126.968387,2006,전용주,도로관리과,031-228-4309,2020-08-21
6801,수원시,,경기도 수원시 권선구 오목천동  548-5,37.240553,126.968534,2006,전용주,도로관리과,031-228-4309,2020-08-21
6802,수원시,,경기도 수원시 권선구 오목천동  960-2,37.241445,126.968241,2006,전용주,도로관리과,031-228-4309,2020-08-21
6803,수원시,,경기도 수원시 권선구 오목천동  960-2,37.241689,126.968105,2006,전용주,도로관리과,031-228-4309,2020-08-21
6804,수원시,,경기도 수원시 권선구 오목천동  960-2,37.241833,126.967947,2006,전용주,도로관리과,031-228-4309,2020-08-21
6805,수원시,,경기도 수원시 권선구 오목천동  960-2,37.241972,126.967795,2006,전용주,도로관리과,031-228-4309,2020-08-21
6806,수원시,,경기도 수원시 권선구 오목천동  523-2,37.242089,126.967688,2006,전용주,도로관리과,031-228-4309,2020-08-21
6807,수원시,,경기도 수원시 권선구 오목천동  523-2,37.242274,126.967975,2006,전용주,도로관리과,031-228-4309,2020-08-21
6808,수원시,,경기도 수원시 권선구 오목천동  523-2,37.242436,126.968178,2006,전용주,도로관리과,031-228-4309,2020-08-21
6809,수원시,,경기도 수원시 권선구 오목천동  523-1,37.242558,126.968325,2006,전용주,도로관리과,031-228-4309,2020-08-21
6810,수원시,,경기도 수원시 권선구 오목천동  959,37.244076,126.968645,2006,전용주,도로관리과,031-228-4309,2020-08-21
6811,수원시,,경기도 수원시 권선구 오목천동  523-2,37.242617,126.968516,2006,전용주,도로관리과,031-228-4309,2020-08-21
6812,수원시,,경기도 수원시 권선구 오목천동  959,37.243842,126.968741,2006,전용주,도로관리과,031-228-4309,2020-08-21
6813,수원시,,경기도 수원시 권선구 오목천동  959,37.243405,126.968905,2006,전용주,도로관리과,031-228-4309,2020-08-21
6814,수원시,,경기도 수원시 권선구 오목천동  959,37.243234,126.968967,2006,벽부주,도로관리과,031-228-4309,2020-08-21
6815,수원시,,경기도 수원시 권선구 오목천동  959,37.242977,126.969051,2006,전용주,도로관리과,031-228-4309,2020-08-21
6816,수원시,,경기도 수원시 권선구 오목천동  224-15,37.2425,126.969412,2016,전용주,도로관리과,031-228-4309,2020-08-21
6817,수원시,,경기도 수원시 권선구 오목천동  919-22,37.244811,126.968543,2016,전용주,도로관리과,031-228-4309,2020-08-21
6818,수원시,,경기도 수원시 권선구 오목천동  248-7,37.245,126.96847,2016,전용주,도로관리과,031-228-4309,2020-08-21
6819,수원시,,경기도 수원시 권선구 오목천동  248-7,37.245203,126.968442,2016,벽부주,도로관리과,031-228-4309,2020-08-21
6820,수원시,,경기도 수원시 권선구 오목천동  215-15,37.242126,126.969559,2016,전용주,도로관리과,031-228-4309,2020-08-21
6821,수원시,,경기도 수원시 권선구 오목천동  215-3,37.241968,126.96961,2016,전용주,도로관리과,031-228-4309,2020-08-21
6822,수원시,,경기도 수원시 권선구 오목천동  215-3,37.24182,126.969672,2016,전용주,도로관리과,031-228-4309,2020-08-21
6823,수원시,,경기도 수원시 권선구 오목천동  215-17,37.241545,126.969739,2016,전용주,도로관리과,031-228-4309,2020-08-21
6824,수원시,,경기도 수원시 권선구 오목천동  215-17,37.241347,126.969847,2016,벽부주,도로관리과,031-228-4309,2020-08-21
